InputID,GeneID,GO_ID,Evidence,Qualifier,GO_term,PubMed,Category
LOC5564582,5564582,GO:0002098,IEA,involved_in,tRNA wobble uridine modification,22301074|30032202,Process
LOC5564582,5564582,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5564582,5564582,GO:0008023,IEA,part_of,transcription elongation factor complex,30032202,Component
LOC5564582,5564582,GO:0033588,IEA,part_of,elongator holoenzyme complex,22301074|30032202,Component
LOC5564584,5564584,GO:0004739,IEA,enables,pyruvate dehydrogenase (acetyl-transferring) activity,30032202,Function
LOC5564584,5564584,GO:0006086,IEA,involved_in,pyruvate decarboxylation to acetyl-CoA,30032202,Process
LOC5564585,5564585,GO:0005549,IEA,enables,odorant binding,22301074,Function
LOC5564585,5564585,GO:0007608,IEA,involved_in,sensory perception of smell,30032202,Process
LOC5564586,5564586,GO:0005549,IEA,enables,odorant binding,22301074,Function
LOC5564586,5564586,GO:0007608,IEA,involved_in,sensory perception of smell,30032202,Process
LOC5564587,5564587,GO:0000978,IEA,enables,RNA polymerase II cis-regulatory region sequence-specific DNA binding,30032202,Function
LOC5564587,5564587,GO:0003700,IEA,enables,DNA-binding transcription factor activity,30032202,Function
LOC5564587,5564587,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5564588,5564588,GO:0005092,IEA,enables,GDP-dissociation inhibitor activity,22301074|30032202,Function
LOC5564588,5564588,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5564588,5564588,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5564588,5564588,GO:0005829,IEA,located_in,cytosol,30032202,Component
LOC5564588,5564588,GO:0005968,IEA,part_of,Rab-protein geranylgeranyltransferase complex,22301074|30032202,Component
LOC5564588,5564588,GO:0006886,IEA,involved_in,intracellular protein transport,22301074,Process
LOC5564588,5564588,GO:0007264,IEA,involved_in,small GTPase-mediated signal transduction,22301074|30032202,Process
LOC5564588,5564588,GO:0016192,IEA,involved_in,vesicle-mediated transport,30032202,Process
LOC5564588,5564588,GO:0018344,IEA,involved_in,protein geranylgeranylation,22301074|30032202,Process
LOC5564589,5564589,GO:0004817,IEA,enables,cysteine-tRNA ligase activity,22301074|30032202,Function
LOC5564589,5564589,GO:0005524,IEA,enables,ATP binding,22301074|30032202,Function
LOC5564589,5564589,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5564589,5564589,GO:0006423,IEA,involved_in,cysteinyl-tRNA aminoacylation,22301074|30032202,Process
LOC5564590,5564590,GO:0016020,IEA,located_in,membrane,22301074|30032202,Component
LOC5564591,5564591,GO:0003688,IEA,enables,DNA replication origin binding,30032202,Function
LOC5564591,5564591,GO:0005656,IEA,part_of,nuclear pre-replicative complex,30032202,Component
LOC5564591,5564591,GO:0005664,IEA,part_of,nuclear origin of replication recognition complex,30032202,Component
LOC5564591,5564591,GO:0006260,IEA,involved_in,DNA replication,30032202,Process
LOC5564591,5564591,GO:0006270,IEA,involved_in,DNA replication initiation,30032202,Process
LOC5564591,5564591,GO:0031261,IEA,part_of,DNA replication preinitiation complex,30032202,Component
LOC5564592,5564592,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5564592,5564592,GO:0005929,IEA,located_in,cilium,30032202,Component
LOC5564592,5564592,GO:0030991,IEA,part_of,intraciliary transport particle A,30032202,Component
LOC5564592,5564592,GO:0035721,IEA,involved_in,intraciliary retrograde transport,30032202,Process
LOC5564592,5564592,GO:0060271,IEA,involved_in,cilium assembly,30032202,Process
LOC5564593,5564593,GO:0002161,IEA,enables,aminoacyl-tRNA deacylase activity,22301074,Function
LOC5564593,5564593,GO:0004832,IEA,enables,valine-tRNA ligase activity,22301074|30032202,Function
LOC5564593,5564593,GO:0005524,IEA,enables,ATP binding,22301074|30032202,Function
LOC5564593,5564593,GO:0005829,IEA,located_in,cytosol,30032202,Component
LOC5564593,5564593,GO:0006438,IEA,involved_in,valyl-tRNA aminoacylation,22301074|30032202,Process
LOC5564594,5564594,GO:0014069,IEA,located_in,postsynaptic density,30032202,Component
LOC5564594,5564594,GO:0030160,IEA,enables,synaptic receptor adaptor activity,30032202,Function
LOC5564594,5564594,GO:0035255,IEA,enables,ionotropic glutamate receptor binding,30032202,Function
LOC5564594,5564594,GO:0043197,IEA,located_in,dendritic spine,30032202,Component
LOC5564594,5564594,GO:0045211,IEA,located_in,postsynaptic membrane,30032202,Component
LOC5564596,5564596,GO:0003713,IEA,enables,transcription coactivator activity,22301074,Function
LOC5564596,5564596,GO:0004674,IEA,enables,protein serine/threonine kinase activity,30032202,Function
LOC5564596,5564596,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5564596,5564596,GO:0007219,IEA,involved_in,Notch signaling pathway,22301074,Process
LOC5564596,5564596,GO:0016607,IEA,located_in,nuclear speck,22301074,Component
LOC5564596,5564596,GO:0035556,IEA,involved_in,intracellular signal transduction,30032202,Process
LOC5564596,5564596,GO:0043065,IEA,involved_in,positive regulation of apoptotic process,30032202,Process
LOC5564596,5564596,GO:0045944,IEA,involved_in,positive regulation of transcription by RNA polymerase II,22301074,Process
LOC5564597,5564597,GO:0005319,IEA,enables,lipid carrier activity,30032202,Function
LOC5564597,5564597,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5564597,5564597,GO:0006869,IEA,involved_in,lipid transport,30032202,Process
LOC5564597,5564597,GO:0016020,IEA,located_in,membrane,22301074|30032202,Component
LOC5564597,5564597,GO:0016887,IEA,enables,ATP hydrolysis activity,22301074,Function
LOC5564597,5564597,GO:0043231,IEA,located_in,intracellular membrane-bounded organelle,30032202,Component
LOC5564597,5564597,GO:0055085,IEA,involved_in,transmembrane transport,30032202,Process
LOC5564597,5564597,GO:0140359,IEA,enables,ABC-type transporter activity,22301074|30032202,Function
LOC5564600,5564600,GO:0005739,IEA,located_in,mitochondrion,30032202,Component
LOC5564600,5564600,GO:0017148,IEA,involved_in,negative regulation of translation,30032202,Process
LOC5564600,5564600,GO:0043023,IEA,enables,ribosomal large subunit binding,30032202,Function
LOC5564600,5564600,GO:0090071,IEA,involved_in,negative regulation of ribosome biogenesis,30032202,Process
LOC5564601,5564601,GO:0000139,IEA,located_in,Golgi membrane,30032202,Component
LOC5564601,5564601,GO:0004252,IEA,enables,serine-type endopeptidase activity,22301074|30032202,Function
LOC5564601,5564601,GO:0005802,IEA,located_in,trans-Golgi network,30032202,Component
LOC5564601,5564601,GO:0016485,IEA,involved_in,protein processing,30032202,Process
LOC5564603,5564603,GO:0000727,IEA,involved_in,double-strand break repair via break-induced replication,30032202,Process
LOC5564603,5564603,GO:0003697,IEA,enables,single-stranded DNA binding,30032202,Function
LOC5564603,5564603,GO:0005524,IEA,enables,ATP binding,22301074|30032202,Function
LOC5564603,5564603,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5564603,5564603,GO:0006260,IEA,involved_in,DNA replication,22301074,Process
LOC5564603,5564603,GO:0006271,IEA,involved_in,DNA strand elongation involved in DNA replication,30032202,Process
LOC5564603,5564603,GO:0016887,IEA,enables,ATP hydrolysis activity,22301074,Function
LOC5564603,5564603,GO:0017116,IEA,enables,single-stranded DNA helicase activity,30032202,Function
LOC5564603,5564603,GO:0042555,IEA,part_of,MCM complex,22301074|30032202,Component
LOC5564603,5564603,GO:1902975,IEA,involved_in,mitotic DNA replication initiation,30032202,Process
LOC5564604,5564604,GO:0005096,IEA,enables,GTPase activator activity,30032202,Function
LOC5564604,5564604,GO:0005643,IEA,part_of,nuclear pore,30032202,Component
LOC5564604,5564604,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5564604,5564604,GO:0006611,IEA,involved_in,protein export from nucleus,30032202,Process
LOC5564605,5564605,GO:0000398,IEA,involved_in,"mRNA splicing, via spliceosome",22301074|30032202,Process
LOC5564605,5564605,GO:0005681,IEA,part_of,spliceosomal complex,22301074|30032202,Component
LOC5564606,5564606,GO:0005743,IEA,located_in,mitochondrial inner membrane,30032202,Component
LOC5564606,5564606,GO:0006811,IEA,involved_in,monoatomic ion transport,22301074|30032202,Process
LOC5564606,5564606,GO:0015075,IEA,enables,monoatomic ion transmembrane transporter activity,22301074|30032202,Function
LOC5564606,5564606,GO:0140300,IEA,involved_in,serine import into mitochondrion,30032202,Process
LOC5564607,5564607,GO:0005262,IEA,enables,calcium channel activity,30032202,Function
LOC5564607,5564607,GO:0006874,IEA,involved_in,intracellular calcium ion homeostasis,30032202,Process
LOC5564607,5564607,GO:0008273,IEA,enables,"calcium, potassium:sodium antiporter activity",30032202,Function
LOC5564607,5564607,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5564607,5564607,GO:0070588,IEA,involved_in,calcium ion transmembrane transport,30032202,Process
LOC5564609,5564609,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5564609,5564609,GO:0005783,IEA,located_in,endoplasmic reticulum,30032202,Component
LOC5564609,5564609,GO:0008270,IEA,enables,zinc ion binding,22301074,Function
LOC5564609,5564609,GO:0043161,IEA,involved_in,proteasome-mediated ubiquitin-dependent protein catabolic process,30032202,Process
LOC5564609,5564609,GO:0045047,IEA,involved_in,protein targeting to ER,30032202,Process
LOC5564611,5564611,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5564612,5564612,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5564615,5564615,GO:0000122,IEA,involved_in,negative regulation of transcription by RNA polymerase II,30032202,Process
LOC5564615,5564615,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5564615,5564615,GO:0031491,IEA,enables,nucleosome binding,30032202,Function
LOC5564615,5564615,GO:0035098,IEA,part_of,ESC/E(Z) complex,30032202,Component
LOC5564617,5564617,GO:0000481,IEA,involved_in,maturation of 5S rRNA,30032202,Process
LOC5564617,5564617,GO:0045292,IEA,involved_in,"mRNA cis splicing, via spliceosome",30032202,Process
LOC5564617,5564617,GO:0046540,IEA,part_of,U4/U6 x U5 tri-snRNP complex,22301074|30032202,Component
LOC5564618,5564618,GO:0003824,IEA,enables,catalytic activity,22301074,Function
LOC5564618,5564618,GO:0005975,IEA,involved_in,carbohydrate metabolic process,22301074,Process
LOC5564619,5564619,GO:0003824,IEA,enables,catalytic activity,22301074,Function
LOC5564619,5564619,GO:0005975,IEA,involved_in,carbohydrate metabolic process,22301074,Process
LOC5564622,5564622,GO:0016491,IEA,enables,oxidoreductase activity,22301074,Function
LOC5564624,5564624,GO:0032039,IEA,part_of,integrator complex,30032202,Component
LOC5564624,5564624,GO:0034472,IEA,involved_in,snRNA 3'-end processing,30032202,Process
LOC5564626,5564626,GO:0005771,IEA,located_in,multivesicular body,30032202,Component
LOC5564626,5564626,GO:0032511,IEA,involved_in,late endosome to vacuole transport via multivesicular body sorting pathway,30032202,Process
LOC5564627,5564627,GO:0005783,IEA,located_in,endoplasmic reticulum,30032202,Component
LOC5564627,5564627,GO:0005829,IEA,located_in,cytosol,30032202,Component
LOC5564627,5564627,GO:0006979,IEA,involved_in,response to oxidative stress,30032202,Process
LOC5564627,5564627,GO:0008379,IEA,enables,thioredoxin peroxidase activity,30032202,Function
LOC5564627,5564627,GO:0033554,IEA,involved_in,cellular response to stress,30032202,Process
LOC5564627,5564627,GO:0042744,IEA,involved_in,hydrogen peroxide catabolic process,30032202,Process
LOC5564627,5564627,GO:0045454,IEA,involved_in,cell redox homeostasis,30032202,Process
LOC5564628,5564628,GO:0000978,IEA,enables,RNA polymerase II cis-regulatory region sequence-specific DNA binding,30032202,Function
LOC5564628,5564628,GO:0000981,IEA,enables,"DNA-binding transcription factor activity, RNA polymerase II-specific",30032202,Function
LOC5564628,5564628,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5564630,5564630,GO:0005975,IEA,involved_in,carbohydrate metabolic process,22301074,Process
LOC5564630,5564630,GO:0015929,IEA,enables,hexosaminidase activity,30032202,Function
LOC5564632,5564632,GO:0005829,IEA,located_in,cytosol,30032202,Component
LOC5564632,5564632,GO:0035971,IEA,involved_in,peptidyl-histidine dephosphorylation,30032202,Process
LOC5564632,5564632,GO:0101006,IEA,enables,protein histidine phosphatase activity,30032202,Function
LOC5564633,5564633,GO:0004553,IEA,enables,"hydrolase activity, hydrolyzing O-glycosyl compounds",22301074,Function
LOC5564633,5564633,GO:0005975,IEA,involved_in,carbohydrate metabolic process,22301074,Process
LOC5564635,5564635,GO:0000146,IEA,enables,microfilament motor activity,30032202,Function
LOC5564635,5564635,GO:0005096,IEA,enables,GTPase activator activity,30032202,Function
LOC5564635,5564635,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5564635,5564635,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5564635,5564635,GO:0016459,IEA,part_of,myosin complex,22301074,Component
LOC5564635,5564635,GO:0035556,IEA,involved_in,intracellular signal transduction,30032202,Process
LOC5564636,5564636,GO:0003723,IEA,enables,RNA binding,22301074,Function
LOC5564636,5564636,GO:0003743,IEA,enables,translation initiation factor activity,22301074|30032202,Function
LOC5564636,5564636,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5564636,5564636,GO:0006413,IEA,involved_in,translational initiation,22301074|30032202,Process
LOC5564637,5564637,GO:0005813,IEA,located_in,centrosome,30032202,Component
LOC5564637,5564637,GO:0005814,IEA,located_in,centriole,30032202,Component
LOC5564637,5564637,GO:0007098,IEA,involved_in,centrosome cycle,30032202,Process
LOC5564637,5564637,GO:0022027,IEA,involved_in,interkinetic nuclear migration,30032202,Process
LOC5564637,5564637,GO:1903724,IEA,involved_in,positive regulation of centriole elongation,30032202,Process
LOC5564639,5564639,GO:0001522,IEA,involved_in,pseudouridine synthesis,22301074|30032202,Process
LOC5564639,5564639,GO:0003723,IEA,enables,RNA binding,22301074,Function
LOC5564639,5564639,GO:0006396,IEA,involved_in,RNA processing,22301074,Process
LOC5564639,5564639,GO:0009982,IEA,enables,pseudouridine synthase activity,22301074|30032202,Function
LOC5564640,5564640,GO:0003677,IEA,enables,DNA binding,30032202,Function
LOC5564640,5564640,GO:0016514,IEA,part_of,SWI/SNF complex,30032202,Component
LOC5564640,5564640,GO:0042393,IEA,enables,histone binding,30032202,Function
LOC5564640,5564640,GO:0045893,IEA,involved_in,positive regulation of DNA-templated transcription,30032202,Process
LOC5564641,5564641,GO:0071011,IEA,part_of,precatalytic spliceosome,30032202,Component
LOC5564642,5564642,GO:0004553,IEA,enables,"hydrolase activity, hydrolyzing O-glycosyl compounds",22301074,Function
LOC5564642,5564642,GO:0005975,IEA,involved_in,carbohydrate metabolic process,22301074,Process
LOC5564643,5564643,GO:0006364,IEA,involved_in,rRNA processing,30032202,Process
LOC5564643,5564643,GO:0006409,IEA,involved_in,tRNA export from nucleus,30032202,Process
LOC5564643,5564643,GO:0032040,IEA,part_of,small-subunit processome,30032202,Component
LOC5564643,5564643,GO:0032545,IEA,part_of,CURI complex,30032202,Component
LOC5564643,5564643,GO:0034456,IEA,part_of,UTP-C complex,30032202,Component
LOC5564645,5564645,GO:0004674,IEA,enables,protein serine/threonine kinase activity,22301074|30032202,Function
LOC5564645,5564645,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5564645,5564645,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5564645,5564645,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5564645,5564645,GO:0005886,IEA,located_in,plasma membrane,30032202,Component
LOC5564645,5564645,GO:0006897,IEA,involved_in,endocytosis,30032202,Process
LOC5564645,5564645,GO:0007165,IEA,involved_in,signal transduction,30032202,Process
LOC5564645,5564645,GO:0018105,IEA,involved_in,peptidyl-serine phosphorylation,30032202,Process
LOC5564645,5564645,GO:0090263,IEA,involved_in,positive regulation of canonical Wnt signaling pathway,30032202,Process
LOC5564646,5564646,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5564646,5564646,GO:0031012,IEA,located_in,extracellular matrix,30032202,Component
LOC5564648,5564648,GO:0000228,IEA,located_in,nuclear chromosome,22301074,Component
LOC5564648,5564648,GO:0003712,IEA,enables,transcription coregulator activity,30032202,Function
LOC5564648,5564648,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5564648,5564648,GO:0006338,IEA,involved_in,chromatin remodeling,22301074,Process
